age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,recent_contact,financial_risk,economic_index,demographic
25,1,1,5,0,1,0,1,1,1,383.0,2,999,2,1,-1.7,94.055,-39.8,0.702,4991.6,0.0,1.0,1045.5581000000002,32.0
26,8,1,6,0,1,0,1,3,0,102.0,2,999,1,1,-2.9,92.201,-31.4,0.821,5076.2,0.0,1.0,1061.5868,41.0
25,11,1,1,0,1,0,1,2,1,112.0,1,999,1,1,-2.9,92.469,-33.6,1.044,5076.2,0.0,1.0,1061.7877,38.0
29,2,1,1,0,1,0,1,2,2,126.0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,33.0
57,6,0,3,0,0,0,1,2,1,374.0,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,0.0,1094.0673000000002,66.0
34,1,0,1,0,0,0,1,2,2,235.0,11,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,36.0
27,2,1,6,0,0,0,1,7,1,191.0,2,999,0,0,-1.8,93.369,-34.8,0.637,5008.7,0.0,0.0,1048.6156,36.0
49,1,0,1,0,0,1,0,1,3,374.0,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,1.0,1094.3408000000002,51.0
57,5,0,6,0,1,0,0,0,1,644.5,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,1.0,1086.6538,68.0
41,2,1,1,0,0,0,0,0,0,76.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,45.0
48,7,0,4,0,1,0,1,0,2,236.0,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,0.0,1.0,1048.8826,59.0
24,11,1,4,0,0,1,1,4,1,133.0,3,999,2,1,-1.1,94.601,-49.5,1.008,4963.6,0.0,1.0,1040.3229000000001,40.0
45,8,2,4,0,1,0,0,3,0,5.0,1,999,1,1,-1.7,94.027,-38.3,0.891,4991.6,0.0,1.0,1045.6008000000002,59.0
52,5,0,0,0,0,0,1,2,0,445.0,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,0.0,1094.067,57.0
21,11,1,1,0,0,0,1,1,3,400.0,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0.0,0.0,1062.0995,34.0
31,4,0,4,0,1,0,1,3,3,104.0,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,1.0,1093.8312,39.0
52,3,0,3,0,1,0,1,3,0,42.0,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,1.0,1093.8315000000002,58.0
41,0,2,3,1,0,0,1,2,2,118.0,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,46.0
57,5,0,1,1,1,0,0,0,3,278.0,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,2.0,1086.6535000000001,63.0
49,2,0,6,1,0,0,1,3,3,54.0,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0.0,1.0,1093.8306000000002,57.0
42,4,1,4,1,0,0,0,0,0,22.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,51.0
36,1,0,1,1,0,0,0,0,2,130.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,38.0
54,6,0,6,0,0,0,1,0,4,169.0,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0.0,0.0,1066.6415000000002,66.0
38,10,0,0,0,0,0,0,4,4,227.0,1,999,0,0,-0.1,93.798,-40.4,4.76,5195.8,0.0,0.0,1087.487,48.0
30,4,1,4,0,0,0,1,3,2,80.0,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,0.0,1093.8312,39.0
35,2,0,1,0,1,0,0,0,4,644.5,5,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,1.0,1086.6535000000001,38.0
25,3,1,3,0,1,0,1,2,4,467.0,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0.0,1.0,1094.0661,32.0
56,4,0,4,1,1,0,1,3,2,83.0,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,2.0,1093.8312,64.0
33,8,1,6,0,0,0,1,0,2,134.0,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0.0,0.0,1066.6508000000001,48.0
46,1,2,1,0,0,0,0,0,4,56.0,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,0.0,1086.6547,50.0
55,7,0,6,0,1,0,1,2,2,387.0,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,68.0
24,9,1,6,0,1,0,1,1,1,644.5,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0.0,1.0,1062.1001,40.0
50,4,0,6,0,0,1,1,2,4,337.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,60.0
25,2,0,1,0,0,0,1,2,0,68.0,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,0.0,1094.067,28.0
57,6,0,4,1,1,0,0,0,1,644.5,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,2.0,1086.6541,67.0
28,6,1,3,0,0,0,0,1,2,466.0,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0.0,0.0,1094.3411,38.0
27,2,1,1,1,0,0,1,2,0,644.5,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,1.0,1094.067,31.0
40,4,2,4,0,0,0,1,2,1,122.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,50.0
50,2,2,3,0,0,0,1,2,0,47.0,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,57.0
43,3,0,3,0,0,0,1,0,4,254.0,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0.0,0.0,1066.6604000000002,49.0
37,6,1,3,0,0,0,1,4,3,137.0,1,999,0,0,-3.4,92.431,-26.949999999999992,0.741,5017.5,0.0,0.0,1049.9378,47.0
57,3,2,0,1,1,0,0,0,1,47.0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,2.0,1086.6538,62.0
38,2,0,6,0,1,0,1,3,1,194.0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,1.0,1093.8315000000002,46.0
31,1,1,1,0,0,0,1,0,1,206.0,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0.0,0.0,1066.6697000000001,34.0
45,3,0,4,0,1,0,1,0,4,157.0,3,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,0.0,1.0,1066.6442000000002,52.0
38,4,0,4,0,1,0,1,8,3,110.0,1,999,1,1,-1.8,93.075,-47.1,1.365,5099.1,0.0,1.0,1066.7670000000003,46.0
30,2,1,3,0,1,0,1,5,3,220.0,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,1.0,1086.9828,36.0
36,6,1,1,0,0,0,1,8,0,150.0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0.0,0.0,1066.7790000000002,44.0
42,2,1,1,0,0,0,0,1,0,362.0,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0.0,0.0,1094.3405,46.0
34,6,0,6,0,0,0,0,5,3,29.0,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,0.0,1086.9828,46.0
37,3,0,2,1,0,0,1,2,1,65.0,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,1.0,1094.0673000000002,42.0
57,2,0,4,0,1,0,1,2,1,47.0,7,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,1.0,1094.0673000000002,63.0
32,3,0,3,0,1,0,0,1,4,123.0,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0.0,1.0,1094.3402,38.0
37,2,1,1,0,0,0,0,2,2,130.0,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,41.0
48,2,1,4,0,1,0,1,5,2,530.0,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0.0,1.0,1086.996,55.0
36,2,0,6,0,1,0,1,0,2,241.0,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0.0,1.0,1066.6667000000002,44.0
31,2,1,6,0,1,0,0,2,4,400.0,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0.0,1.0,1094.0667,40.0
30,2,0,6,0,0,0,0,3,2,588.0,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,0.0,1093.8312,38.0
41,8,0,6,0,2,2,0,6,2,595.0,1,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,0.0,2.5,1051.271,55.0
35,4,0,6,0,0,1,0,0,0,99.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,45.0
31,2,1,3,0,1,1,1,0,4,156.0,4,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0.0,2.0,1066.6415000000002,37.0
63,5,0,2,0,1,0,1,4,4,91.0,2,999,0,0,-3.4,92.431,-26.949999999999992,0.752,5017.5,0.0,1.0,1049.9411,70.0
33,3,1,2,1,1,1,1,2,4,103.0,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,2.5,1094.0679,39.0
42,1,2,1,1,1,0,1,2,0,118.0,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,2.0,1094.0676,46.0
58,4,0,0,0,1,0,0,4,2,88.0,1,999,0,0,-3.4,92.431,-26.949999999999992,0.74,5017.5,0.0,1.0,1049.9375,62.0
38,2,1,6,0,0,0,1,0,0,114.0,4,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0.0,0.0,1066.6397000000002,47.0
52,6,0,4,0,0,0,0,0,4,393.0,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0.0,0.0,1086.6535000000001,62.0
39,2,1,6,0,1,0,1,3,2,644.5,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0.0,1.0,1093.8321,48.0
47,6,2,6,0,0,1,0,1,0,302.0,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0.0,1.0,1094.3120000000001,61.0
44,2,2,6,0,0,1,1,3,2,12.0,14,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,1.0,1093.8312,54.0
53,8,0,0,0,1,1,1,5,1,464.0,2,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,0.0,2.0,1087.0059,61.0
43,2,0,4,0,1,0,0,1,3,193.0,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0.0,1.0,1094.3123,49.0
28,4,0,3,0,0,0,1,0,1,261.0,1,12,1,2,-1.8,92.893,-46.2,1.291,5099.1,0.0,0.0,1066.6538000000003,35.0
30,4,1,1,0,1,0,1,3,3,77.0,12,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0.0,1.0,1093.8306000000002,36.0
77,5,0,5,0,1,1,1,0,4,318.0,3,999,0,0,-1.8,93.876,-40.0,0.684,5008.7,0.0,2.0,1048.8832,75.0
31,2,0,6,0,0,0,1,5,3,157.0,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,0.0,1086.9828,39.0
31,1,0,1,0,0,0,1,5,3,62.0,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,0.0,1086.9828,33.0
37,3,0,3,0,0,0,0,0,1,77.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,43.0
30,2,0,6,0,1,0,1,4,2,133.0,1,999,0,0,-3.4,92.431,-26.949999999999992,0.724,5017.5,0.0,1.0,1049.9327,38.0
52,2,2,6,1,0,0,1,2,1,210.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,62.0
41,3,0,2,0,1,1,0,2,2,47.0,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,2.0,1094.0679,46.0
29,2,1,6,0,1,0,0,1,1,392.0,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0.0,1.0,1062.1001,38.0
35,2,0,1,0,1,1,0,0,4,196.0,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,2.0,1086.6547,38.0
46,3,0,2,1,1,0,0,0,2,196.0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,2.0,1086.6538,51.0
52,3,1,5,1,0,0,0,0,4,67.0,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0.0,1.0,1086.6562000000001,61.0
57,6,2,6,0,2,2,0,0,2,435.0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,2.5,1086.6538,71.0
57,4,2,5,0,0,0,0,0,1,137.0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,0.0,1086.6538,68.0
57,5,1,1,0,0,0,0,0,0,53.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,64.0
57,3,2,2,1,1,1,1,2,1,329.0,6,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,2.5,1094.0673000000002,64.0
39,3,0,3,1,0,0,0,1,3,207.0,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,1.0,1094.3408000000002,45.0
36,8,1,6,0,1,0,1,2,2,335.0,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,51.0
50,10,0,3,0,0,0,0,5,1,2.0,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0.0,0.0,1087.0059,63.0
39,7,0,0,0,0,0,1,0,3,228.0,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0.0,0.0,1066.6646,46.0
55,2,2,6,0,0,0,0,0,3,370.0,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,0.0,1086.655,65.0
29,4,1,6,0,1,0,0,3,3,119.0,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,1.0,1093.8312,40.0
38,8,2,3,0,1,0,0,0,1,95.0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,51.0
31,4,0,4,0,0,0,0,3,1,225.0,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0.0,0.0,1093.8309000000002,39.0
46,3,0,3,1,1,0,0,8,0,125.0,3,999,1,1,-1.8,93.075,-47.1,1.466,5099.1,0.0,2.0,1066.7973000000002,52.0
36,2,2,6,0,1,0,0,0,3,309.0,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,1.0,1086.655,46.0
26,1,1,1,0,0,0,0,0,4,211.0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,29.0
32,3,0,0,0,0,0,1,5,1,132.0,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0.0,0.0,1087.0059,35.0
53,3,1,3,0,1,0,0,2,2,644.5,2,999,0,0,-1.7,94.215,-40.3,0.84,4991.6,0.0,1.0,1045.6795000000002,60.0
32,10,0,1,0,2,2,1,0,1,198.0,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0.0,2.5,1066.6538000000003,43.0
35,4,0,4,0,1,0,0,0,1,278.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,43.0
50,2,0,1,0,0,1,0,1,4,219.0,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0.0,1.0,1094.3426000000002,53.0
58,6,2,1,0,1,0,1,5,2,308.0,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0.0,1.0,1086.996,67.0
38,4,1,6,0,1,0,1,3,0,109.0,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,1.0,1093.8315000000002,49.0
42,4,1,5,0,1,0,1,3,1,158.0,1,999,1,1,-2.9,92.201,-31.4,0.884,5076.2,0.0,1.0,1061.6057,52.0
32,2,1,6,0,1,0,0,1,3,186.0,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0.0,1.0,1094.3399000000002,41.0
31,1,2,1,0,0,0,1,2,1,123.0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,35.0
35,1,0,1,0,0,0,0,0,0,159.0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,37.0
40,3,0,3,1,0,0,0,0,0,46.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,46.0
63,0,0,3,0,1,0,1,8,4,164.0,1,999,0,0,-1.8,93.749,-34.6,0.645,5008.7,0.0,1.0,1048.808,66.0
34,4,0,1,0,0,0,1,5,3,644.5,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,0.0,1086.9828,39.0
53,4,0,4,0,0,0,1,0,0,206.0,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0.0,0.0,1066.6727,61.0
58,5,0,4,1,0,1,1,3,0,85.0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0.0,2.0,1093.8315000000002,67.0
57,3,0,0,1,1,0,0,0,1,208.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,2.0,1086.6541,60.0
45,3,0,6,0,0,0,0,4,1,79.0,2,999,0,0,-3.4,92.431,-26.949999999999992,0.728,5017.5,0.0,0.0,1049.9339,54.0
58,8,0,6,0,0,0,1,5,0,224.0,2,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0.0,0.0,1087.0173,72.0
53,10,1,3,0,0,0,0,0,2,345.0,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0.0,0.0,1086.6544000000001,67.0
34,2,0,4,0,1,1,1,0,0,326.0,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0.0,2.0,1066.6397000000002,40.0
32,8,2,4,0,1,0,0,1,0,118.0,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0.0,1.0,1094.3366,46.0
32,2,1,6,0,0,0,1,3,2,226.0,5,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0.0,0.0,1093.8321,41.0
58,2,0,6,0,1,0,0,4,0,9.0,1,999,0,0,-1.1,94.601,-49.5,0.953,4963.6,0.0,1.0,1040.3064000000002,66.0
43,4,1,4,0,1,0,0,0,2,207.0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,52.0
35,8,1,6,0,1,1,1,9,1,179.0,1,999,1,1,-1.1,94.199,-37.5,0.881,4963.6,0.0,2.0,1040.0838,50.0
52,3,0,3,0,0,0,1,5,3,176.0,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0.0,0.0,1086.9828,58.0
25,3,0,3,0,1,0,1,2,0,78.0,16,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,1.0,1094.067,31.0
36,4,0,4,0,0,0,0,0,0,175.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,44.0
50,4,0,4,0,0,0,1,2,0,644.5,5,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,0.0,1094.067,58.0
38,4,0,4,0,1,1,1,8,3,117.0,1,999,0,0,-1.8,93.075,-47.1,1.406,5099.1,0.0,2.0,1066.7793000000001,46.0
34,4,1,6,0,1,0,1,3,2,174.0,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0.0,1.0,1093.8312,45.0
32,3,1,3,1,1,0,0,0,2,134.0,1,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,0.0,2.0,1066.6508000000001,39.0
26,8,1,6,0,0,0,1,0,2,119.0,1,3,1,2,-1.8,92.893,-46.2,1.27,5099.1,0.0,0.0,1066.6475000000003,41.0
43,2,0,6,1,1,0,1,3,1,644.5,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0.0,2.0,1093.8324000000002,51.0
53,5,0,1,1,0,0,0,0,2,264.0,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0.0,1.0,1086.6544000000001,59.0
34,4,0,4,0,0,0,1,2,2,187.0,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,42.0
54,3,0,3,1,2,2,0,1,4,189.0,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0.0,2.5,1094.3426000000002,60.0
42,4,0,4,0,1,0,0,0,2,280.0,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0.0,1.0,1086.6538,50.0
39,1,1,1,0,1,0,1,2,3,91.0,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0.0,1.0,1094.0694,42.0
59,5,2,3,1,1,0,0,0,4,124.0,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,2.0,1086.6547,69.0
36,1,0,1,0,0,0,1,2,2,65.0,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,38.0
35,1,2,1,0,0,0,1,8,3,301.0,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0.0,0.0,1066.7670000000003,39.0
38,7,2,1,0,0,0,0,0,1,349.0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,48.0
29,3,0,0,0,0,1,1,5,2,441.0,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0.0,1.0,1086.996,32.0
32,2,0,1,0,1,0,1,0,3,132.0,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0.0,1.0,1066.6646,35.0
29,3,0,3,0,0,0,1,0,2,54.0,1,6,1,2,-1.8,92.893,-46.2,1.281,5099.1,0.0,0.0,1066.6508000000001,35.0
31,1,0,1,0,1,0,1,1,2,591.0,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0.0,1.0,1062.0995,33.0
28,2,1,1,0,1,0,1,2,3,231.0,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0.0,1.0,1094.0694,32.0
46,4,2,4,0,0,0,1,2,1,121.0,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,0.0,1094.0673000000002,56.0
34,2,0,6,0,1,0,1,0,4,159.0,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0.0,1.0,1066.6604000000002,42.0
32,4,1,1,0,0,0,0,2,2,239.0,11,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,0.0,1094.0679,38.0
64,0,0,0,0,0,1,1,6,3,501.0,1,6,1,2,-3.0,92.713,-33.0,0.714,5023.5,0.0,1.0,1051.2707,64.0
35,8,1,6,0,1,0,1,5,2,414.0,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0.0,1.0,1086.996,50.0
27,2,1,1,0,1,0,1,0,0,94.0,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0.0,1.0,1066.6562000000001,31.0
29,4,0,4,0,0,0,0,0,1,64.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,1086.6541,37.0
27,11,1,6,0,1,0,0,0,1,154.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,45.0
47,1,1,1,0,0,0,1,2,1,293.0,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0.0,0.0,1094.0673000000002,50.0
34,3,0,2,1,1,0,0,0,2,256.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,2.0,1086.6541,39.0
44,3,0,3,0,1,0,1,2,3,644.5,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0.0,1.0,1094.0679,50.0
57,3,0,0,0,0,0,1,2,0,324.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,60.0
36,2,0,6,0,1,0,0,8,0,5.0,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0.0,1.0,1066.7790000000002,44.0
32,2,2,6,0,0,0,1,3,4,63.0,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0.0,0.0,1093.8309000000002,42.0
28,7,0,4,0,1,0,0,3,4,275.0,6,999,0,0,-2.9,92.201,-31.4,0.869,5076.2,0.0,1.0,1061.6012,39.0
45,2,0,6,0,1,0,1,0,4,259.0,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0.0,1.0,1066.6415000000002,53.0
35,3,2,1,0,0,0,1,3,3,151.0,1,3,1,2,-2.9,92.201,-31.4,0.851,5076.2,0.0,0.0,1061.5958,41.0
59,0,0,0,0,0,1,0,1,0,63.0,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,1.0,1094.3408000000002,59.0
51,3,0,5,1,1,0,1,2,0,377.0,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0.0,2.0,1094.067,59.0
31,1,1,1,0,1,0,1,0,1,62.0,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0.0,1.0,1066.6697000000001,34.0
28,3,1,3,0,0,0,1,2,4,644.5,9,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,35.0
35,2,0,1,0,0,0,0,1,3,193.0,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0.0,0.0,1094.3408000000002,38.0
45,2,0,1,0,1,0,1,5,0,149.0,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0.0,1.0,1087.0173,48.0
25,2,0,6,0,1,0,0,1,2,149.0,8,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0.0,1.0,1094.3117000000002,33.0
29,4,0,6,0,1,0,1,8,2,58.0,3,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0.0,1.0,1066.7910000000002,39.0
41,2,0,6,0,1,0,0,0,3,55.0,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0.0,1.0,1086.655,49.0
28,7,0,6,0,1,0,1,2,3,263.0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,1.0,1094.0676,41.0
51,8,0,3,0,1,0,0,0,1,144.0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,1.0,1086.6541,62.0
33,3,1,2,0,1,0,1,0,1,78.0,5,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0.0,1.0,1066.6538000000003,39.0
46,3,0,4,0,1,0,1,0,2,410.0,1,999,0,0,-1.8,93.876,-40.0,0.697,5008.7,0.0,1.0,1048.8871,53.0
30,10,0,1,0,1,0,0,0,4,410.0,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0.0,1.0,1086.6547,41.0
35,6,2,6,0,0,0,1,2,4,210.0,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0.0,0.0,1094.0676,49.0
49,2,0,3,0,0,0,1,5,0,265.0,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0.0,0.0,1087.0173,54.0
25,1,1,2,1,0,0,1,2,3,88.0,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0.0,1.0,1094.0664000000002,29.0
51,4,0,4,0,1,0,1,5,4,229.0,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0.0,1.0,1086.9663,59.0
38,2,1,6,0,0,0,1,0,0,190.0,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0.0,0.0,1066.6727,47.0
34,1,0,1,0,1,1,0,0,1,596.0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0.0,2.0,1086.6541,36.0
35,3,0,0,0,1,0,1,0,0,629.0,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0.0,1.0,1066.6562000000001,38.0
36,7,0,3,0,0,0,0,0,4,363.0,8,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0.0,0.0,1086.6562000000001,46.0
41,2,0,6,0,1,0,1,8,4,342.0,1,999,0,0,-1.8,93.749,-34.6,0.645,5008.7,0.0,1.0,1048.808,49.0
