contact,month,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,economic_index
1.0,8.0,240.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,2.0,257.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,8.0,137.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,2.0,225.0,999.0,0.0,0.0,1.4,93.918,4.959,5228.1,1094.0667
1.0,8.0,183.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,168.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
0.0,1.0,359.0,999.0,0.0,0.0,-1.7,94.055,0.748,4991.6,1045.5719000000001
1.0,8.0,116.0,999.0,0.0,0.0,-1.8,93.075,1.406,5099.1,1066.7793000000001
1.0,2.0,174.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
0.0,0.0,202.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,563.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,5.0,214.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,2.0,106.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,2.0,56.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
0.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,8.0,126.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,123.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,0.0,68.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,1.0,154.0,999.0,1.0,1.0,-2.9,92.963,1.262,5076.2,1062.1001
1.0,2.0,114.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,54.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,172.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
0.0,0.0,123.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,1.0,145.0,999.0,0.0,0.0,-2.9,92.963,1.262,5076.2,1062.1001
1.0,5.0,251.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,3.0,169.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,174.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,3.0,255.0,999.0,0.0,0.0,-2.9,92.201,0.825,5076.2,1061.588
1.0,3.0,68.0,999.0,0.0,0.0,-2.9,92.201,0.879,5076.2,1061.6042
1.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
0.0,0.0,91.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,262.0,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,3.0,49.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
0.0,3.0,35.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,3.0,178.0,999.0,0.0,0.0,1.4,93.444,4.967,5228.1,1093.8321
1.0,1.0,243.0,999.0,0.0,0.0,-2.9,92.963,1.281,5076.2,1062.1058
1.0,5.0,229.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,575.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,8.0,8.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,105.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,8.0,220.0,999.0,2.0,1.0,-1.8,93.749,0.635,5008.7,1048.805
0.0,0.0,258.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,148.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,8.0,156.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,1.0,77.0,999.0,0.0,0.0,-2.9,92.963,1.262,5076.2,1062.1001
1.0,8.0,644.5,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,2.0,90.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
0.0,1.0,41.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,7.0,285.0,999.0,0.0,0.0,-1.8,92.843,1.52,5099.1,1066.6975000000002
1.0,8.0,208.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,2.0,52.0,999.0,0.0,0.0,1.4,93.918,4.959,5228.1,1094.0667
0.0,0.0,55.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,2.0,130.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,197.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,5.0,220.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
0.0,8.0,16.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,0.0,190.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,289.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,285.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,239.0,999.0,1.0,1.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,3.0,263.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,3.0,588.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,5.0,231.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,3.0,288.0,0.0,3.0,2.0,-1.7,94.027,0.9,4991.6,1045.6035000000002
1.0,1.0,264.0,999.0,0.0,0.0,-1.7,94.055,0.761,4991.6,1045.5758
0.0,1.0,174.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,5.0,242.0,3.0,3.0,2.0,-3.4,92.649,0.716,5017.5,1050.0393
1.0,5.0,105.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,1.0,161.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,0.0,22.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,5.0,564.0,999.0,0.0,0.0,-3.4,92.649,0.715,5017.5,1050.039
1.0,2.0,405.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,8.0,209.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
1.0,0.0,611.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,7.0,163.0,999.0,0.0,0.0,-1.8,92.843,1.602,5099.1,1066.7221000000002
0.0,1.0,573.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,3.0,247.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,3.0,291.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,3.0,144.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,3.0,445.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
0.0,0.0,93.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,1.0,211.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,2.0,337.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,0.0,144.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,1.0,227.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,6.0,336.0,999.0,0.0,0.0,-3.0,92.713,0.714,5023.5,1051.2707
1.0,0.0,17.0,999.0,1.0,1.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,8.0,292.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,120.0,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,8.0,452.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
0.0,0.0,118.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,0.0,197.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,0.0,501.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
0.0,0.0,433.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
0.0,0.0,274.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,8.0,356.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,0.0,108.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,1.0,106.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,5.0,79.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,5.0,590.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,5.0,510.0,999.0,1.0,1.0,-1.1,94.767,1.035,4963.6,1040.4140000000002
1.0,0.0,93.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
0.0,5.0,125.0,999.0,0.0,0.0,-0.1,93.2,4.406,5195.8,1087.0818000000002
0.0,5.0,82.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,169.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,3.0,308.0,999.0,0.0,0.0,1.4,93.444,4.962,5228.1,1093.8306000000002
1.0,0.0,253.0,999.0,1.0,1.0,-1.8,92.893,1.259,5099.1,1066.6442000000002
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,1.0,116.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,2.0,558.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
0.0,0.0,125.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,1.0,115.0,999.0,0.0,0.0,1.4,94.465,4.962,5228.1,1094.3411
1.0,3.0,229.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,91.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,2.0,124.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,3.0,80.0,999.0,0.0,0.0,1.4,93.444,4.962,5228.1,1093.8306000000002
1.0,0.0,311.0,999.0,0.0,0.0,-1.8,92.893,1.27,5099.1,1066.6475000000003
1.0,2.0,210.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,5.0,381.0,999.0,1.0,1.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,8.0,644.5,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,293.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,110.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,5.0,148.0,999.0,1.0,1.0,-1.1,94.767,1.05,4963.6,1040.4185000000002
1.0,2.0,255.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,9.0,644.5,6.0,1.0,2.0,-1.1,94.199,0.881,4963.6,1040.0838
1.0,8.0,115.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,57.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,4.0,97.0,999.0,0.0,0.0,-3.4,92.431,0.733,5017.5,1049.9354
0.0,0.0,213.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,159.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,3.0,96.0,999.0,1.0,1.0,-2.9,92.201,0.849,5076.2,1061.5952
1.0,3.0,19.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,281.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,1.0,326.0,999.0,0.0,0.0,1.4,94.465,4.947,5228.1,1094.3366
1.0,5.0,55.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,0.0,109.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,1.0,24.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
1.0,2.0,147.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,134.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,138.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,5.0,49.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,1.0,163.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
0.0,0.0,391.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,1.0,210.0,999.0,0.0,0.0,-2.9,92.963,1.266,5076.2,1062.1013
0.0,0.0,179.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,0.0,544.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,1.0,234.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
1.0,2.0,281.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,138.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,3.0,92.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,0.0,128.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,0.0,82.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,1.0,213.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
0.0,5.0,14.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,2.0,83.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,644.5,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,0.0,89.0,999.0,1.0,1.0,-1.8,92.893,1.27,5099.1,1066.6475000000003
1.0,3.0,249.0,999.0,0.0,0.0,-2.9,92.201,0.884,5076.2,1061.6057
1.0,0.0,199.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,8.0,382.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,2.0,102.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,250.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,2.0,348.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,3.0,105.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
0.0,0.0,594.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
0.0,5.0,119.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,0.0,325.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,0.0,551.0,999.0,1.0,1.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,9.0,368.0,999.0,0.0,0.0,-3.4,92.379,0.819,5017.5,1049.9352
1.0,5.0,103.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,3.0,202.0,999.0,0.0,0.0,-2.9,92.201,0.879,5076.2,1061.6042
1.0,3.0,163.0,999.0,0.0,0.0,1.4,93.444,4.97,5228.1,1093.833
1.0,3.0,370.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,247.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,3.0,269.0,999.0,0.0,0.0,1.4,93.444,4.967,5228.1,1093.8321
1.0,3.0,193.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,5.0,318.0,3.0,3.0,2.0,-3.4,92.649,0.715,5017.5,1050.039
1.0,0.0,309.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,5.0,644.5,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,3.0,177.0,999.0,0.0,0.0,-2.9,92.201,0.859,5076.2,1061.5982
0.0,0.0,149.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,3.0,11.0,999.0,0.0,0.0,1.4,93.444,4.962,5228.1,1093.8306000000002
0.0,2.0,124.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
0.0,1.0,264.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
0.0,0.0,469.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,137.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,4.0,317.0,999.0,0.0,0.0,-3.4,92.431,0.739,5017.5,1049.9372
1.0,2.0,28.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
1.0,2.0,314.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,3.0,57.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,8.0,183.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,139.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,1.0,110.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
1.0,8.0,55.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,124.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,0.0,97.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,0.0,202.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,410.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,2.0,274.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,33.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,0.0,335.0,999.0,1.0,1.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,5.0,109.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,2.0,311.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,90.0,999.0,0.0,0.0,-2.9,92.469,1.029,5076.2,1061.7832
1.0,3.0,48.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,1.0,162.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
0.0,1.0,636.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
1.0,8.0,182.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,276.0,999.0,0.0,0.0,-2.9,92.201,0.849,5076.2,1061.5952
0.0,1.0,244.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
0.0,1.0,313.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,5.0,282.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,122.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,8.0,100.0,999.0,0.0,0.0,-1.8,93.075,1.479,5099.1,1066.8012
1.0,0.0,181.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,0.0,289.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,2.0,169.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
0.0,0.0,147.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,0.0,65.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,0.0,162.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,5.0,511.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
0.0,0.0,85.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,216.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,3.0,80.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,123.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,0.0,213.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,398.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,106.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,8.0,153.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,146.0,999.0,1.0,1.0,-1.8,93.876,0.697,5008.7,1048.8871
0.0,0.0,199.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,109.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,0.0,123.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,118.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,428.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,1.0,81.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,3.0,145.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,6.0,291.0,999.0,0.0,0.0,-0.2,92.756,3.563,5176.3,1082.7069
1.0,2.0,410.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,5.0,644.5,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,8.0,644.5,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,9.0,481.0,999.0,1.0,1.0,-1.1,94.199,0.886,4963.6,1040.0853000000002
1.0,0.0,84.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,1.0,48.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,0.0,160.0,999.0,1.0,1.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,2.0,343.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,644.5,999.0,1.0,1.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,3.0,126.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,225.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,1.0,88.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,4.0,344.0,12.0,1.0,2.0,-1.1,94.601,1.029,4963.6,1040.3292000000001
0.0,0.0,199.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,0.0,252.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,2.0,71.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,2.0,206.0,999.0,1.0,1.0,-1.7,94.215,0.893,4991.6,1045.6954
0.0,0.0,456.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
0.0,1.0,53.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
1.0,2.0,268.0,999.0,1.0,1.0,-1.7,94.215,0.846,4991.6,1045.6813000000002
0.0,0.0,187.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
0.0,0.0,28.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,8.0,450.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,420.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
0.0,0.0,117.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,3.0,57.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,0.0,73.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
0.0,1.0,84.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,0.0,468.0,999.0,1.0,1.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
0.0,1.0,402.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
0.0,5.0,8.0,999.0,0.0,0.0,-0.1,93.2,3.879,5195.8,1086.9237
0.0,1.0,626.0,999.0,0.0,0.0,1.4,94.465,4.955,5228.1,1094.3390000000002
1.0,5.0,68.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,3.0,409.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,3.0,65.0,999.0,0.0,0.0,-2.9,92.201,0.854,5076.2,1061.5967
1.0,5.0,354.0,6.0,3.0,2.0,-1.1,94.767,1.05,4963.6,1040.4185000000002
0.0,0.0,141.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
0.0,0.0,503.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,24.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,0.0,233.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,105.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,109.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,153.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,236.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
