age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,recent_contact,financial_risk,economic_index,demographic
53,1,0,1,1,0,0,0,0,3,2260,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,55
57,6,2,6,1,1,1,1,5,3,114,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,3,1086.9828,71
39,3,2,2,1,0,0,1,0,2,101,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,1066.6508000000001,46
31,11,0,1,0,0,0,1,5,4,297,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1086.9663,43
50,6,0,3,0,1,0,1,8,4,329,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,1066.7790000000002,59
30,1,0,5,0,0,0,0,0,2,133,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1086.6547,36
39,2,0,1,0,0,0,0,0,4,216,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1086.6547,42
56,5,2,0,0,0,0,0,0,1,246,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1086.6538,63
52,3,0,3,0,1,1,1,2,3,114,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,2,1094.0694,58
36,3,0,4,1,1,1,0,0,2,236,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,3,1086.6541,43
41,3,0,0,1,1,0,0,1,3,84,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,2,1094.3408000000002,44
52,3,0,0,0,1,0,1,3,2,126,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,1093.8321,55
31,1,1,3,0,0,0,1,0,1,163,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,1066.6697000000001,36
46,3,0,0,0,0,0,0,1,0,86,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1094.3408000000002,49
31,3,0,4,0,0,0,0,1,1,70,8,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1094.3408000000002,38
45,7,0,1,0,0,0,1,9,2,1081,2,999,0,0,-1.1,94.199,-37.5,0.88,4963.6,0,0,1040.0835000000002,53
34,1,0,4,1,1,1,1,0,3,18,8,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,3,1066.6646,39
30,11,1,6,0,0,0,1,8,3,200,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1066.7670000000003,48
41,7,0,3,1,1,1,0,0,0,895,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,3,1086.6541,51
41,4,0,6,0,0,0,0,0,0,156,5,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,0,1086.6544000000001,51
30,4,0,4,0,1,0,1,3,1,111,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,38
41,8,0,6,0,0,0,1,3,3,314,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1093.8324000000002,55
39,2,0,1,1,0,0,1,2,0,367,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,42
29,2,1,6,0,1,0,1,3,4,488,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,38
32,1,0,1,0,1,0,0,1,1,73,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,1094.3117000000002,34
44,4,0,4,0,1,0,1,2,2,188,2,999,0,0,-2.9,92.469,-33.6,1.029,5076.2,0,1,1061.7832,52
52,3,0,3,1,1,0,1,0,0,186,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,2,1066.6562000000001,58
41,3,0,3,1,2,2,0,0,3,52,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,5,1086.655,47
30,8,1,6,0,1,1,1,1,1,106,4,999,0,0,-2.9,92.963,-40.8,1.286,5076.2,0,2,1062.1073000000001,45
37,3,0,0,1,0,1,1,8,0,64,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,1066.7790000000002,40
44,2,0,6,1,1,0,0,0,0,188,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,52
58,10,0,6,0,1,0,0,2,2,64,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,74
25,3,0,1,0,0,0,0,0,0,217,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,29
40,3,1,2,1,1,0,1,8,4,155,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,1066.7790000000002,46
33,6,0,6,0,0,0,1,3,2,113,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1093.8315000000002,45
41,1,1,6,0,1,0,1,3,4,325,1,999,0,0,-2.9,92.201,-31.4,0.881,5076.2,0,1,1061.6048,49
53,4,0,4,0,0,0,0,1,3,97,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1094.3408000000002,61
43,6,0,6,1,1,1,1,2,0,746,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,3,1094.0676,55
43,2,0,5,0,1,0,0,1,4,246,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,1094.3402,50
54,5,0,0,1,1,1,1,2,0,320,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,3,1094.067,59
45,3,2,0,1,1,0,0,2,4,168,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,2,1094.0661,50
46,1,0,4,0,1,0,0,0,1,273,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,51
27,2,1,6,0,1,0,1,7,1,371,1,999,2,1,-1.8,93.369,-34.8,0.635,5008.7,0,1,1048.615,36
21,1,1,1,0,1,0,1,0,3,136,1,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,1066.6463,24
41,3,2,3,0,1,0,1,0,3,102,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,1066.6646,49
55,5,0,1,0,0,1,1,5,3,26,6,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,1,1086.9828,61
61,8,2,1,0,0,0,1,3,1,92,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0,0,1061.6057,72
48,3,2,0,1,1,0,0,0,0,178,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,53
32,3,1,2,0,0,0,1,8,0,87,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,38
39,3,0,2,1,1,0,0,0,0,399,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,44
56,2,0,6,0,1,0,1,3,1,153,4,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,1093.8318000000002,64
27,2,1,6,0,1,0,1,0,3,97,1,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,1066.6463,36
42,4,1,1,1,0,0,0,0,1,264,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,48
35,4,1,4,0,0,0,0,1,4,397,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1094.3366,44
37,4,0,4,0,1,0,1,3,0,393,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,45
26,1,1,1,0,0,0,0,0,2,461,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1086.6547,29
44,1,2,1,0,0,0,1,0,0,903,4,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,1066.6397000000002,48
49,3,0,3,0,0,0,0,2,3,75,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1094.0679,55
34,1,0,1,0,0,0,1,5,2,89,3,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,36
53,2,2,6,0,0,0,0,1,4,1330,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1094.3426000000002,63
35,4,0,4,0,1,0,0,1,3,160,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,1,1094.3123,43
37,2,0,6,0,1,0,1,2,1,75,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,45
54,3,0,3,0,1,0,0,2,3,28,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,1094.0694,60
34,2,0,1,0,1,0,1,3,1,228,5,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,1093.8318000000002,37
19,11,1,0,0,0,1,1,8,2,371,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,1066.7790000000002,31
63,0,0,0,0,0,0,1,3,1,511,1,999,1,1,-2.9,92.201,-31.4,0.838,5076.2,0,0,1061.5919,63
40,4,2,4,0,2,2,1,3,1,69,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,4,1093.8315000000002,50
31,4,0,5,0,0,0,1,5,4,498,1,999,1,1,-3.4,92.649,-30.1,0.714,5017.5,0,0,1050.0387,40
38,6,0,6,0,1,0,1,0,2,187,2,2,1,2,-1.8,92.893,-46.2,1.27,5099.1,1,1,1066.6475000000003,50
45,6,0,6,0,1,0,1,5,0,349,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,57
51,4,2,4,0,0,0,0,1,3,399,3,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1094.3123,61
48,1,0,1,0,0,0,0,0,2,17,18,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1086.6547,50
32,4,1,6,0,0,1,1,3,3,65,8,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,43
58,0,0,1,1,2,2,0,1,4,153,4,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,5,1094.3426000000002,59
37,2,0,1,0,0,0,1,0,3,176,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1066.6646,40
42,2,1,6,0,1,0,0,0,4,91,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,1,1086.6547,51
38,3,0,3,1,1,0,0,1,2,41,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,2,1094.3411,44
29,4,1,4,0,2,2,1,5,2,257,2,999,1,1,-3.4,92.649,-30.1,0.719,5017.5,0,4,1050.0402,38
33,8,1,6,0,1,1,1,5,4,203,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,1086.9663,48
50,4,0,4,0,1,0,1,5,3,161,1,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,0,1,1086.9828,58
29,4,0,4,0,0,0,1,2,3,86,2,999,1,1,-2.9,92.469,-33.6,1.072,5076.2,0,0,1061.7961,37
37,6,0,6,0,1,0,1,3,2,54,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,1093.8321,49
44,3,0,5,1,0,0,0,0,1,73,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,52
35,6,0,1,0,1,0,0,1,3,405,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,1094.3408000000002,42
56,5,0,2,0,1,1,0,1,4,37,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,2,1094.3402,63
66,2,2,6,0,1,0,1,3,2,222,3,6,2,2,-1.7,94.027,-38.3,0.903,4991.6,2,1,1045.6044000000002,76
41,2,0,1,0,0,0,0,0,2,249,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,44
35,2,0,4,0,1,0,1,0,0,76,2,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,1,1,1066.6727,41
47,6,0,0,1,0,0,0,0,4,190,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,53
27,6,1,6,0,1,0,0,0,1,134,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,40
36,8,0,3,0,1,0,1,5,3,317,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,1,1086.9828,47
38,4,2,4,0,1,0,1,3,4,64,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,48
37,4,1,6,0,1,0,1,1,4,300,1,999,2,1,-1.7,94.055,-39.8,0.748,4991.6,0,1,1045.5719000000001,48
33,2,1,1,0,1,0,0,2,3,180,6,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,37
32,2,1,6,0,0,0,1,5,3,40,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1086.9828,41
30,2,2,6,1,1,0,0,1,4,40,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,2,1094.3426000000002,40
32,1,0,1,0,2,2,0,0,0,72,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,4,1086.6541,34
36,10,1,6,0,1,0,1,5,2,998,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,1086.996,53
33,1,0,1,0,1,0,0,1,3,124,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,1,1094.3123,35
39,4,1,6,1,1,0,1,2,0,267,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,50
35,4,1,1,0,0,0,1,5,2,515,5,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,41
26,3,1,6,0,1,0,1,0,1,139,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,1066.6463,36
33,2,0,1,0,0,1,0,0,2,357,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,36
27,2,0,1,0,0,0,1,5,0,116,1,4,2,1,-3.4,92.649,-30.1,0.714,5017.5,2,0,1050.0387,30
47,3,0,2,0,1,0,1,3,4,167,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,52
44,3,0,2,0,1,0,1,2,2,334,5,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,49
32,10,0,3,0,1,0,1,2,3,430,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,1,1094.0664000000002,45
35,3,1,5,0,1,0,0,0,1,152,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,44
32,0,1,3,0,1,0,1,0,0,279,1,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,0,1,1066.6562000000001,36
35,2,0,4,0,0,1,1,8,3,34,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,1,1066.7805,41
29,2,1,6,0,1,1,1,3,4,203,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,2,1093.8312,38
37,6,1,6,0,1,0,1,5,2,171,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,1086.996,50
35,10,0,1,0,1,0,1,0,0,508,3,999,2,1,-1.8,92.893,-46.2,1.299,5099.1,0,1,1066.6562000000001,46
57,6,0,3,0,0,0,0,0,2,890,26,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,0,1086.6544000000001,66
35,4,1,4,0,1,1,1,3,3,55,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,2,1093.8312,44
23,3,1,3,0,1,0,1,2,3,123,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,30
45,4,0,6,1,0,1,0,1,1,1336,4,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,2,1094.3117000000002,55
75,5,2,3,0,0,0,1,7,0,233,1,999,0,0,-1.8,92.843,-50.0,1.56,5099.1,0,0,1066.7095000000002,85
31,4,1,4,0,1,1,1,0,0,282,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,2,1066.6562000000001,40
57,4,2,3,0,0,0,0,1,3,72,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1094.3123,66
43,3,0,3,0,0,0,0,0,3,13,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1086.655,49
28,3,1,3,0,0,0,1,0,3,111,1,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,0,0,1066.6463,35
33,3,0,0,1,0,0,0,1,4,76,12,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,1094.3402,36
33,4,1,4,1,1,0,1,2,3,506,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,2,1094.0664000000002,42
35,1,0,4,1,1,1,0,0,0,361,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,3,1086.6544000000001,40
32,2,1,6,0,0,0,1,1,4,462,1,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,1062.1019000000001,41
41,1,2,1,0,1,0,0,0,3,985,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,45
48,7,0,2,0,1,0,1,2,3,267,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,57
44,6,0,6,0,1,0,1,0,1,71,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,1,1066.6697000000001,56
31,1,1,1,0,1,1,1,2,0,232,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,2,1094.067,34
30,4,0,1,0,0,0,1,2,3,199,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,1094.0664000000002,35
27,2,1,1,0,1,0,1,2,1,212,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,31
46,1,0,0,0,1,0,1,0,4,187,3,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,1,1066.6604000000002,47
27,3,0,3,1,1,1,1,2,0,119,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,3,1094.067,33
37,7,0,6,0,1,0,0,0,4,354,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,1066.6415000000002,50
26,2,1,1,0,0,0,1,0,0,610,2,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,1066.6562000000001,30
37,3,0,3,0,1,0,0,0,3,377,4,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,43
44,2,0,1,0,1,0,1,8,3,292,4,999,0,0,-1.8,93.749,-34.6,0.644,5008.7,0,1,1048.8077,47
34,4,0,4,0,1,1,0,0,0,207,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,42
24,2,1,6,0,0,0,1,3,3,147,1,999,1,1,-2.9,92.201,-31.4,0.851,5076.2,0,0,1061.5958,33
30,4,3,6,0,0,0,1,7,0,977,2,11,2,2,-1.8,93.369,-34.8,0.639,5008.7,2,0,1048.6162,43
39,2,0,6,0,0,0,0,0,4,78,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,47
59,10,0,6,1,0,0,0,0,3,146,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,75
45,6,2,1,0,0,1,1,3,0,78,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,1,1093.833,54
33,1,0,1,0,0,0,1,2,0,1342,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1094.067,35
49,6,0,6,0,0,0,1,5,2,139,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,61
46,8,0,6,0,1,1,0,0,2,323,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,2,1086.6544000000001,60
36,1,1,1,0,1,0,0,0,2,216,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,1066.6508000000001,39
23,11,1,3,0,1,0,1,6,1,158,2,999,0,0,-3.0,92.713,-33.0,0.708,5023.5,0,1,1051.2689,38
36,3,0,3,0,1,0,0,0,2,597,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,42
43,3,0,0,1,2,2,1,0,0,485,2,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,5,1066.6562000000001,46
46,2,2,1,0,0,0,0,0,4,132,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,51
47,3,0,0,0,1,0,0,0,1,77,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,50
37,1,2,1,0,0,0,1,2,3,98,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,1094.0694,41
72,5,0,0,0,0,0,1,4,4,155,1,6,1,2,-3.4,92.431,-26.9,0.72,5017.5,1,0,1049.9315,77
45,9,0,5,1,0,0,0,0,1,79,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,59
53,2,0,6,0,1,1,1,3,2,277,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,2,1093.8312,61
58,8,0,6,0,1,0,1,3,4,72,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,1093.8318000000002,72
28,3,0,2,1,0,0,1,0,0,364,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,1,1066.6727,33
33,3,0,4,0,1,0,0,0,2,161,4,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,1,1086.6544000000001,40
41,4,0,6,0,1,0,0,0,4,67,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,51
23,2,1,6,0,0,0,1,8,2,341,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,32
46,2,0,5,0,0,0,0,0,2,181,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,53
35,1,0,1,0,1,0,1,3,1,68,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,1093.8318000000002,37
31,4,1,4,0,1,0,1,3,1,150,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,40
48,3,0,3,1,0,0,1,3,1,157,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,1,1093.8324000000002,54
57,3,0,4,1,2,2,0,0,1,514,5,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,5,1086.6538,64
47,3,0,2,0,1,0,1,3,1,308,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,52
47,4,2,1,0,0,0,1,2,3,202,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1094.0676,54
39,4,0,5,0,1,0,1,2,3,108,4,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,1094.0694,48
46,11,1,5,0,1,0,1,2,4,587,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,63
53,4,0,4,0,1,0,1,3,3,190,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,0,1,1061.6054,61
30,2,2,6,0,1,0,1,5,2,589,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,1086.996,40
28,3,1,3,0,0,0,1,0,3,156,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1066.6463,35
30,4,1,6,0,0,1,1,0,1,39,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,1,1066.6697000000001,41
39,2,0,4,0,0,0,1,3,4,306,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1093.8312,45
36,6,0,6,1,0,0,0,3,4,208,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,48
55,3,0,0,0,1,0,0,2,1,86,1,999,0,0,1.4,93.918,-42.7,4.955,5228.1,0,1,1094.0655000000002,58
54,6,0,6,0,1,0,1,5,0,375,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,66
30,2,0,6,0,1,0,1,8,1,496,1,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,0,1,1066.7844000000002,38
23,10,0,6,0,1,0,1,3,3,87,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,39
37,3,0,1,0,0,0,0,0,1,64,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1086.6538,41
43,1,0,2,0,0,0,0,5,1,133,1,999,0,0,-0.1,93.2,-42.0,4.343,5195.8,0,0,1087.0629000000001,46
24,1,1,1,0,0,0,1,1,2,150,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1062.0995,27
48,2,2,1,0,0,0,0,1,2,314,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1094.3402,53
38,2,0,6,0,1,0,1,4,2,90,1,999,0,0,-3.4,92.431,-26.9,0.74,5017.5,0,1,1049.9375,46
33,0,3,6,0,1,0,1,8,3,80,1,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0,1,1066.8024000000003,42
48,4,0,0,1,1,1,0,0,0,207,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,3,1086.6541,52
36,4,0,1,0,1,0,1,2,1,123,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,41
31,1,0,3,0,0,0,1,8,0,643,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,35
35,3,0,5,0,0,0,1,0,3,446,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,1066.6646,43
41,3,0,3,0,0,0,0,1,0,644,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1094.3405,47
31,3,0,2,0,0,0,1,2,4,103,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1094.0679,36
32,4,0,3,0,1,0,0,2,4,321,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,39
35,2,0,6,1,1,0,1,2,1,62,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,2,1094.0673000000002,43
34,4,0,4,0,0,0,0,1,3,317,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1094.3399000000002,42
41,4,0,4,0,0,0,0,0,4,216,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,49
37,6,0,6,0,0,0,0,0,4,214,4,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1086.6547,49
31,2,1,6,0,1,0,0,0,1,151,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,40
27,4,1,4,0,0,0,1,0,1,267,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,1066.6538000000003,36
37,1,0,1,0,0,0,1,3,1,249,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1093.8309000000002,39
53,2,0,6,1,0,0,1,2,2,815,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,61
53,1,0,1,0,1,0,0,0,2,9,9,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,1066.6508000000001,55
38,4,1,6,0,0,0,0,1,3,72,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1094.3399000000002,49
38,3,1,3,1,0,0,0,0,2,294,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,45
34,2,0,6,0,0,0,0,1,4,178,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1094.3426000000002,42
41,6,0,2,1,0,0,1,0,3,163,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,1066.6646,49
44,3,0,0,1,0,0,1,0,4,361,3,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,1,1066.6604000000002,47
35,2,0,6,0,0,1,0,1,1,544,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,1094.3408000000002,43
54,3,0,0,0,2,2,1,3,0,320,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,4,1093.8315000000002,57
49,2,0,6,0,1,0,1,3,3,260,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,57
34,3,1,3,0,0,0,1,5,2,127,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,41
